	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
7301	ENCFF840DDQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR817WHQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7300	RNA:activated CD8-positive, alpha-beta memory T cell male adult (30 years)
7302	ENCFF403PZE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR818DBU/summary/coverage+.w5	768	384	0.3	sum_sqrt	7303	RNA:cardiac septum tissue female adult (41 years)
7303	ENCFF403PZE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR818DBU/summary/coverage-.w5	768	384	0.3	sum_sqrt	7302	RNA:cardiac septum tissue female adult (41 years)
7304	ENCFF045JED+	/home/drk/tillage/datasets/human/rna/encode/ENCSR820IIL/summary/coverage+.w5	768	384	0.3	sum_sqrt	7305	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
7305	ENCFF045JED-	/home/drk/tillage/datasets/human/rna/encode/ENCSR820IIL/summary/coverage-.w5	768	384	0.3	sum_sqrt	7304	RNA:activated naive CD8-positive, alpha-beta T cell male adult (30 years)
7306	ENCFF509KPQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR820PHH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7307	RNA:GM12878
7307	ENCFF509KPQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR820PHH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7306	RNA:GM12878
7308	ENCFF745TWT	/home/drk/tillage/datasets/human/rna/encode/ENCSR822AOE/summary/coverage.w5	768	384	0.3	sum_sqrt	7308	RNA:right renal cortex interstitium tissue male embryo (105 days)
7309	ENCFF595CZA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR822SUG/summary/coverage+.w5	768	384	0.3	sum_sqrt	7310	RNA:airway epithelial cell
7310	ENCFF595CZA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR822SUG/summary/coverage-.w5	768	384	0.3	sum_sqrt	7309	RNA:airway epithelial cell
7311	ENCFF929RPC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR825GWD/summary/coverage+.w5	768	384	2.003142076502732	sum_sqrt	7312	RNA:sigmoid colon tissue female adult (30 years)
7312	ENCFF929RPC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR825GWD/summary/coverage-.w5	768	384	2.003142076502732	sum_sqrt	7311	RNA:sigmoid colon tissue female adult (30 years)
7313	ENCFF577ZXA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR825UXP/summary/coverage+.w5	768	384	0.3	sum_sqrt	7314	RNA:lower lobe of right lung tissue male adult (60 years)
7314	ENCFF577ZXA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR825UXP/summary/coverage-.w5	768	384	0.3	sum_sqrt	7313	RNA:lower lobe of right lung tissue male adult (60 years)
7315	ENCFF118XUB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR827IXS/summary/coverage+.w5	768	384	0.3	sum_sqrt	7316	RNA:sigmoid colon tissue female adult (51 years)
7316	ENCFF118XUB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR827IXS/summary/coverage-.w5	768	384	0.3	sum_sqrt	7315	RNA:sigmoid colon tissue female adult (51 years)
7317	ENCFF589DYO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR828TEI/summary/coverage+.w5	768	384	0.3	sum_sqrt	7318	RNA:myotube originated from skeletal muscle myoblast
7318	ENCFF589DYO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR828TEI/summary/coverage-.w5	768	384	0.3	sum_sqrt	7317	RNA:myotube originated from skeletal muscle myoblast
7319	ENCFF333QAU	/home/drk/tillage/datasets/human/rna/encode/ENCSR830HIN/summary/coverage.w5	768	384	0.3	sum_sqrt	7319	RNA:common myeloid progenitor, CD34-positive female adult (33 years)
7320	ENCFF553FQR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR837VMK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7321	RNA:heart left ventricle tissue female adult (46 years)
7321	ENCFF553FQR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR837VMK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7320	RNA:heart left ventricle tissue female adult (46 years)
7322	ENCFF512AIP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR837ZLY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7323	RNA:thoracic aorta tissue male adult (54 years)
7323	ENCFF512AIP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR837ZLY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7322	RNA:thoracic aorta tissue male adult (54 years)
7324	ENCFF668DGV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR838XNO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7325	RNA:mesenteric fat pad tissue female adult (59 years)
7325	ENCFF668DGV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR838XNO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7324	RNA:mesenteric fat pad tissue female adult (59 years)
7326	ENCFF237XXC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR839ZDH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7327	RNA:upper lobe of left lung tissue male adult (54 years)
7327	ENCFF237XXC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR839ZDH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7326	RNA:upper lobe of left lung tissue male adult (54 years)
7328	ENCFF368TTD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR841ADZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7329	RNA:ovary tissue female adult (53 years)
7329	ENCFF368TTD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR841ADZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7328	RNA:ovary tissue female adult (53 years)
7330	ENCFF863HRX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR841QAC/summary/coverage+.w5	768	384	0.3	sum_sqrt	7331	RNA:HFFc6
7331	ENCFF863HRX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR841QAC/summary/coverage-.w5	768	384	0.3	sum_sqrt	7330	RNA:HFFc6
7332	ENCFF999ARF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR843HXR/summary/coverage+.w5	768	384	0.3	sum_sqrt	7333	RNA:psoas muscle tissue male adult (34 years)
7333	ENCFF999ARF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR843HXR/summary/coverage-.w5	768	384	0.3	sum_sqrt	7332	RNA:psoas muscle tissue male adult (34 years)
7334	ENCFF463TDW	/home/drk/tillage/datasets/human/rna/encode/ENCSR843RJV/summary/coverage.w5	768	384	0.3	sum_sqrt	7334	RNA:GM12878
7335	ENCFF685VLN	/home/drk/tillage/datasets/human/rna/encode/ENCSR844RSF/summary/coverage.w5	768	384	0.3	sum_sqrt	7335	RNA:K562 treated with 7.5 nM Vorinostat for 24 hours
7336	ENCFF203UBD+	/home/drk/tillage/datasets/human/rna/encode/ENCSR844SCP/summary/coverage+.w5	768	384	0.3	sum_sqrt	7337	RNA:activated T-cell male adult (38 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
7337	ENCFF203UBD-	/home/drk/tillage/datasets/human/rna/encode/ENCSR844SCP/summary/coverage-.w5	768	384	0.3	sum_sqrt	7336	RNA:activated T-cell male adult (38 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
7338	ENCFF918AOG	/home/drk/tillage/datasets/human/rna/encode/ENCSR849RVP/summary/coverage.w5	768	384	0.3	sum_sqrt	7338	RNA:with multiple sclerosis; CD8-positive, alpha-beta memory T cell
7339	ENCFF255CRM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR851BRK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7340	RNA:ectodermal cell originated from HUES64
7340	ENCFF255CRM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR851BRK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7339	RNA:ectodermal cell originated from HUES64
7341	ENCFF734OLC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR851GNB/summary/coverage+.w5	768	384	0.3	sum_sqrt	7342	RNA:foreskin fibroblast male newborn
7342	ENCFF734OLC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR851GNB/summary/coverage-.w5	768	384	0.3	sum_sqrt	7341	RNA:foreskin fibroblast male newborn
7343	ENCFF563AJC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR853BNH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7344	RNA:gastrocnemius medialis tissue male adult (37 years)
7344	ENCFF563AJC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR853BNH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7343	RNA:gastrocnemius medialis tissue male adult (37 years)
7345	ENCFF756IDW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR853TXT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7346	RNA:right cardiac atrium tissue male adult (60 years)
7346	ENCFF756IDW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR853TXT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7345	RNA:right cardiac atrium tissue male adult (60 years)
7347	ENCFF818TKM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR853WOM/summary/coverage+.w5	768	384	0.3	sum_sqrt	7348	RNA:stomach tissue female adult (51 years)
7348	ENCFF818TKM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR853WOM/summary/coverage-.w5	768	384	0.3	sum_sqrt	7347	RNA:stomach tissue female adult (51 years)
7349	ENCFF918QTH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR856VAD/summary/coverage+.w5	768	384	0.3	sum_sqrt	7350	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
7350	ENCFF918QTH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR856VAD/summary/coverage-.w5	768	384	0.3	sum_sqrt	7349	RNA:activated CD4-positive, alpha-beta memory T cell male adult (43 years)
7351	ENCFF444MUM	/home/drk/tillage/datasets/human/rna/encode/ENCSR857VKL/summary/coverage.w5	768	384	0.3	sum_sqrt	7351	RNA:large intestine tissue female embryo (98 days)
7352	ENCFF593EJA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR857WJK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7353	RNA:sigmoid colon tissue male adult (37 years)
7353	ENCFF593EJA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR857WJK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7352	RNA:sigmoid colon tissue male adult (37 years)
7354	ENCFF108RDF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR858QEL/summary/coverage+.w5	768	384	0.3	sum_sqrt	7355	RNA:tibial nerve tissue female adult (53 years)
7355	ENCFF108RDF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR858QEL/summary/coverage-.w5	768	384	0.3	sum_sqrt	7354	RNA:tibial nerve tissue female adult (53 years)
7356	ENCFF238NVT	/home/drk/tillage/datasets/human/rna/encode/ENCSR859HWB/summary/coverage.w5	768	384	0.3	sum_sqrt	7356	RNA:hepatocyte originated from H9
7357	ENCFF946QQD	/home/drk/tillage/datasets/human/rna/encode/ENCSR859KGW/summary/coverage.w5	768	384	0.3	sum_sqrt	7357	RNA:large intestine tissue female embryo (85 days)
7358	ENCFF490SYS	/home/drk/tillage/datasets/human/rna/encode/ENCSR860DST/summary/coverage.w5	768	384	0.3	sum_sqrt	7358	RNA:muscle of leg tissue male embryo (96 days)
7359	ENCFF837YDW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR860DWK/summary/coverage+.w5	768	384	0.3	sum_sqrt	7360	RNA:K562 cytosolic fraction
7360	ENCFF837YDW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR860DWK/summary/coverage-.w5	768	384	0.3	sum_sqrt	7359	RNA:K562 cytosolic fraction
7361	ENCFF300QBN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR860HAA/summary/coverage+.w5	768	384	0.3	sum_sqrt	7362	RNA:mammary epithelial cell female adult (17 years)
7362	ENCFF300QBN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR860HAA/summary/coverage-.w5	768	384	0.3	sum_sqrt	7361	RNA:mammary epithelial cell female adult (17 years)
7363	ENCFF104DTS	/home/drk/tillage/datasets/human/rna/encode/ENCSR861QKF/summary/coverage.w5	768	384	0.3	sum_sqrt	7363	RNA:CD8-positive, alpha-beta T cell male adult (37 years)
7364	ENCFF551UCO	/home/drk/tillage/datasets/human/rna/encode/ENCSR861SOG/summary/coverage.w5	768	384	0.3	sum_sqrt	7364	RNA:left lung tissue female embryo (108 days)
7365	ENCFF853VJV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR862HPO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7366	RNA:HepG2 cytosolic fraction
7366	ENCFF853VJV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR862HPO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7365	RNA:HepG2 cytosolic fraction
7367	ENCFF726WTR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR862RGX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7368	RNA:suprapubic skin tissue male adult (37 years)
7368	ENCFF726WTR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR862RGX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7367	RNA:suprapubic skin tissue male adult (37 years)
7369	ENCFF458XQS	/home/drk/tillage/datasets/human/rna/encode/ENCSR863BUL/summary/coverage.w5	768	384	0.3	sum_sqrt	7369	RNA:heart tissue female embryo (91 days)
7370	ENCFF193HXZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR863VFU/summary/coverage+.w5	768	384	0.3	sum_sqrt	7371	RNA:middle frontal area 46 tissue female adult (88 years)
7371	ENCFF193HXZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR863VFU/summary/coverage-.w5	768	384	0.3	sum_sqrt	7370	RNA:middle frontal area 46 tissue female adult (88 years)
7372	ENCFF289VET	/home/drk/tillage/datasets/human/rna/encode/ENCSR866UOA/summary/coverage.w5	768	384	0.3	sum_sqrt	7372	RNA:K562 treated with 7.5 nM Panobinostat for 4 hours
7373	ENCFF858QRQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR867WQC/summary/coverage+.w5	768	384	0.3	sum_sqrt	7374	RNA:right cardiac atrium tissue male adult (40 years)
7374	ENCFF858QRQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR867WQC/summary/coverage-.w5	768	384	0.3	sum_sqrt	7373	RNA:right cardiac atrium tissue male adult (40 years)
7375	ENCFF096CZT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR872LTT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7376	RNA:ectodermal cell originated from HUES64
7376	ENCFF096CZT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR872LTT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7375	RNA:ectodermal cell originated from HUES64
7377	ENCFF701JUX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR875MVZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7378	RNA:with Alzheimer's disease; middle frontal area 46 tissue male adult (90 or above years)
7378	ENCFF701JUX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR875MVZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7377	RNA:with Alzheimer's disease; middle frontal area 46 tissue male adult (90 or above years)
7379	ENCFF571AFR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR876TAN/summary/coverage+.w5	768	384	0.3	sum_sqrt	7380	RNA:left ventricle myocardium superior tissue male adult (60 years)
7380	ENCFF571AFR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR876TAN/summary/coverage-.w5	768	384	0.3	sum_sqrt	7379	RNA:left ventricle myocardium superior tissue male adult (60 years)
7381	ENCFF163AGZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR877FRY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7382	RNA:excitatory neuron
7382	ENCFF163AGZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR877FRY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7381	RNA:excitatory neuron
7383	ENCFF863JIL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR878EUT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7384	RNA:glomerular endothelial cell female embryo (22 weeks) and male embryo (22 weeks)
7384	ENCFF863JIL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR878EUT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7383	RNA:glomerular endothelial cell female embryo (22 weeks) and male embryo (22 weeks)
7385	ENCFF318MTJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR880EGO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7386	RNA:SJSA1
7386	ENCFF318MTJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR880EGO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7385	RNA:SJSA1
7387	ENCFF107LVE	/home/drk/tillage/datasets/human/rna/encode/ENCSR880XLM/summary/coverage.w5	768	384	0.3	sum_sqrt	7387	RNA:placenta tissue female embryo (113 days)
7388	ENCFF432UNL	/home/drk/tillage/datasets/human/rna/encode/ENCSR882NWV/summary/coverage.w5	768	384	0.3	sum_sqrt	7388	RNA:K562 treated with 50 uM C646 for 24 hours
7389	ENCFF717QBH	/home/drk/tillage/datasets/human/rna/encode/ENCSR884EVS/summary/coverage.w5	768	384	0.3	sum_sqrt	7389	RNA:right renal cortex interstitium tissue male embryo (120 days)
7390	ENCFF278EZT+	/home/drk/tillage/datasets/human/rna/encode/ENCSR885DVH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7391	RNA:K562
7391	ENCFF278EZT-	/home/drk/tillage/datasets/human/rna/encode/ENCSR885DVH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7390	RNA:K562
7392	ENCFF990JTR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR887ZSY/summary/coverage+.w5	768	384	0.3	sum_sqrt	7393	RNA:HepG2 membrane fraction
7393	ENCFF990JTR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR887ZSY/summary/coverage-.w5	768	384	0.3	sum_sqrt	7392	RNA:HepG2 membrane fraction
7394	ENCFF279MVV	/home/drk/tillage/datasets/human/rna/encode/ENCSR889TRN/summary/coverage.w5	768	384	0.3	sum_sqrt	7394	RNA:GM12878
7395	ENCFF343WYY	/home/drk/tillage/datasets/human/rna/encode/ENCSR891JVD/summary/coverage.w5	768	384	0.3	sum_sqrt	7395	RNA:muscle of back tissue male embryo (127 days)
7396	ENCFF649RYB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR892LBU/summary/coverage+.w5	768	384	0.3	sum_sqrt	7397	RNA:kidney tissue female adult (47 years)
7397	ENCFF649RYB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR892LBU/summary/coverage-.w5	768	384	0.3	sum_sqrt	7396	RNA:kidney tissue female adult (47 years)
7398	ENCFF982WYX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR894WMQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7399	RNA:myocyte originated from LHCN-M2
7399	ENCFF982WYX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR894WMQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7398	RNA:myocyte originated from LHCN-M2
7400	ENCFF031QGE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR895ZTB/summary/coverage+.w5	768	384	0.3	sum_sqrt	7401	RNA:H1
7401	ENCFF031QGE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR895ZTB/summary/coverage-.w5	768	384	0.3	sum_sqrt	7400	RNA:H1
7402	ENCFF168RPD	/home/drk/tillage/datasets/human/rna/encode/ENCSR896QPD/summary/coverage.w5	768	384	0.3	sum_sqrt	7402	RNA:kidney tissue female embryo (85 days)
7403	ENCFF873UUS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR897JEH/summary/coverage+.w5	768	384	0.3	sum_sqrt	7404	RNA:Calu3
7404	ENCFF873UUS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR897JEH/summary/coverage-.w5	768	384	0.3	sum_sqrt	7403	RNA:Calu3
7405	ENCFF734VZN+	/home/drk/tillage/datasets/human/rna/encode/ENCSR897KTO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7406	RNA:epithelial cell of alveolus of lung NONE and female embryo (21 weeks)
7406	ENCFF734VZN-	/home/drk/tillage/datasets/human/rna/encode/ENCSR897KTO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7405	RNA:epithelial cell of alveolus of lung NONE and female embryo (21 weeks)
7407	ENCFF801IUE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR899IVV/summary/coverage+.w5	768	384	0.3	sum_sqrt	7408	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
7408	ENCFF801IUE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR899IVV/summary/coverage-.w5	768	384	0.3	sum_sqrt	7407	RNA:stimulated activated CD4-positive, alpha-beta T cell male adult (20 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
7409	ENCFF473FLK	/home/drk/tillage/datasets/human/rna/encode/ENCSR899NLW/summary/coverage.w5	768	384	0.3	sum_sqrt	7409	RNA:spinal cord tissue male embryo (96 days)
7410	ENCFF297UUV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR899OKE/summary/coverage+.w5	768	384	0.3	sum_sqrt	7411	RNA:placenta tissue female embryo
7411	ENCFF297UUV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR899OKE/summary/coverage-.w5	768	384	0.3	sum_sqrt	7410	RNA:placenta tissue female embryo
7412	ENCFF860TYK	/home/drk/tillage/datasets/human/rna/encode/ENCSR899SWV/summary/coverage.w5	768	384	0.3	sum_sqrt	7412	RNA:renal cortex interstitium tissue female embryo (120 days)
7413	ENCFF544TFG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR900DUO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7414	RNA:activated T-cell female adult (33 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
7414	ENCFF544TFG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR900DUO/summary/coverage-.w5	768	384	0.3	sum_sqrt	7413	RNA:activated T-cell female adult (33 years) treated with 50 U/mL Interleukin-2 for 4 hours, anti-CD3 and anti-CD28 coated beads for 4 hours
7415	ENCFF353PFR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR900FUP/summary/coverage+.w5	768	384	0.3	sum_sqrt	7416	RNA:heart left ventricle tissue female adult (59 years)
7416	ENCFF353PFR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR900FUP/summary/coverage-.w5	768	384	0.3	sum_sqrt	7415	RNA:heart left ventricle tissue female adult (59 years)
7417	ENCFF496TSR	/home/drk/tillage/datasets/human/rna/encode/ENCSR900IJI/summary/coverage.w5	768	384	0.3	sum_sqrt	7417	RNA:K562 treated with 10 nM Bortezomib for 24 hours
7418	ENCFF726SGF	/home/drk/tillage/datasets/human/rna/encode/ENCSR900JSG/summary/coverage.w5	768	384	0.3	sum_sqrt	7418	RNA:Purkinje cell male child (6 years)
7419	ENCFF359MDK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR900SGE/summary/coverage+.w5	768	384	0.3	sum_sqrt	7420	RNA:spleen tissue female adult (53 years)
7420	ENCFF359MDK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR900SGE/summary/coverage-.w5	768	384	0.3	sum_sqrt	7419	RNA:spleen tissue female adult (53 years)
7421	ENCFF430NYX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR903XMI/summary/coverage+.w5	768	384	0.3	sum_sqrt	7422	RNA:placenta tissue female embryo
7422	ENCFF430NYX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR903XMI/summary/coverage-.w5	768	384	0.3	sum_sqrt	7421	RNA:placenta tissue female embryo
7423	ENCFF926QTW	/home/drk/tillage/datasets/human/rna/encode/ENCSR905LVO/summary/coverage.w5	768	384	0.3	sum_sqrt	7423	RNA:CD14-positive monocyte male adult (37 years)
7424	ENCFF318UAJ	/home/drk/tillage/datasets/human/rna/encode/ENCSR906HEV/summary/coverage.w5	768	384	0.3	sum_sqrt	7424	RNA:muscle of trunk tissue female embryo (113 days)
7425	ENCFF880GSS	/home/drk/tillage/datasets/human/rna/encode/ENCSR907KDH/summary/coverage.w5	768	384	0.3	sum_sqrt	7425	RNA:kidney tissue male embryo (87 days)
7426	ENCFF358IQV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR908ZAS/summary/coverage+.w5	768	384	0.3	sum_sqrt	7427	RNA:hepatocyte originated from H9
7427	ENCFF358IQV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR908ZAS/summary/coverage-.w5	768	384	0.3	sum_sqrt	7426	RNA:hepatocyte originated from H9
7428	ENCFF426XDX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR910QOX/summary/coverage+.w5	768	384	0.3	sum_sqrt	7429	RNA:spleen tissue male adult (34 years)
7429	ENCFF426XDX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR910QOX/summary/coverage-.w5	768	384	0.3	sum_sqrt	7428	RNA:spleen tissue male adult (34 years)
7430	ENCFF107LSA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR911XSA/summary/coverage+.w5	768	384	0.3	sum_sqrt	7431	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
7431	ENCFF107LSA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR911XSA/summary/coverage-.w5	768	384	0.3	sum_sqrt	7430	RNA:naive thymus-derived CD4-positive, alpha-beta T cell male adult (43 years)
7432	ENCFF043VUO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR915EBZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	7433	RNA:heart right ventricle tissue male adult (40 years)
7433	ENCFF043VUO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR915EBZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	7432	RNA:heart right ventricle tissue male adult (40 years)
7434	ENCFF124RPC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR917YHC/summary/coverage+.w5	768	384	0.3	sum_sqrt	7435	RNA:lung tissue female adult (30 years)
7435	ENCFF124RPC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR917YHC/summary/coverage-.w5	768	384	0.3	sum_sqrt	7434	RNA:lung tissue female adult (30 years)
7436	ENCFF403HKJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR919MZM/summary/coverage+.w5	768	384	0.3	sum_sqrt	7437	RNA:endometrial microvascular endothelial cells female adult (34 years)
7437	ENCFF403HKJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR919MZM/summary/coverage-.w5	768	384	0.3	sum_sqrt	7436	RNA:endometrial microvascular endothelial cells female adult (34 years)
7438	ENCFF965MBA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR919QJT/summary/coverage+.w5	768	384	0.3	sum_sqrt	7439	RNA:H4
7439	ENCFF965MBA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR919QJT/summary/coverage-.w5	768	384	0.3	sum_sqrt	7438	RNA:H4
7440	ENCFF123BBC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR920UAO/summary/coverage+.w5	768	384	0.3	sum_sqrt	7441	RNA:astrocyte
